report_id,ts_code,institution,target_fiscal_year,eps_value_exact,eps_definition,net_profit_value_exact,pe_value_exact,conservative_information_date
AP202110051520633962,002648.SZ,东吴证券,2021,3.40,原文每股收益，未明确注明基本或摊薄定义,5849,11.48,2021-10-07
AP202110051520633962,002648.SZ,东吴证券,2022,3.99,原文每股收益，未明确注明基本或摊薄定义,6862,9.78,2021-10-07
AP202110051520633962,002648.SZ,东吴证券,2023,4.69,原文每股收益，未明确注明基本或摊薄定义,8065,8.32,2021-10-07
AP202110101521656817,000625.SZ,东吴证券,2021,0.60,原文每股收益，未明确注明基本或摊薄定义,4547,29.64,2021-10-10
AP202110101521656817,000625.SZ,东吴证券,2022,0.78,原文每股收益，未明确注明基本或摊薄定义,5946,22.67,2021-10-10
AP202110101521656817,000625.SZ,东吴证券,2023,0.92,原文每股收益，未明确注明基本或摊薄定义,7017,19.21,2021-10-10
AP202110101521670818,600426.SH,东吴证券,2021,3.52,原文每股收益，未明确注明基本或摊薄定义,7432,9.54,2021-10-10
AP202110101521670818,600426.SH,东吴证券,2022,3.62,原文每股收益，未明确注明基本或摊薄定义,7646,9.27,2021-10-10
AP202110101521670818,600426.SH,东吴证券,2023,3.48,原文每股收益，未明确注明基本或摊薄定义,7356,9.64,2021-10-10
AP202110101521787333,002812.SZ,东吴证券,2021,2.82,原文每股收益，未明确注明基本或摊薄定义,2512,89.55,2021-10-10
AP202110101521787333,002812.SZ,东吴证券,2022,4.91,原文每股收益，未明确注明基本或摊薄定义,4386,51.30,2021-10-10
AP202110101521787333,002812.SZ,东吴证券,2023,6.81,原文每股收益，未明确注明基本或摊薄定义,6075,37.03,2021-10-10
AP202110111521938255,601238.SH,东吴证券,2021,0.77,原文每股收益，未明确注明基本或摊薄定义,8005,19.86,2021-10-11
AP202110111521938255,601238.SH,东吴证券,2022,0.97,原文每股收益，未明确注明基本或摊薄定义,10009,15.88,2021-10-11
AP202110111521938255,601238.SH,东吴证券,2023,1.12,原文每股收益，未明确注明基本或摊薄定义,11579,13.73,2021-10-11
AP202110111521952177,600104.SH,东吴证券,2021,1.80,原文每股收益，未明确注明基本或摊薄定义,,10.88,2021-10-11
AP202110111521952177,600104.SH,东吴证券,2022,1.98,原文每股收益，未明确注明基本或摊薄定义,,9.87,2021-10-11
AP202110111521952177,600104.SH,东吴证券,2023,2.15,原文每股收益，未明确注明基本或摊薄定义,,9.10,2021-10-11
AP202110111522047600,601966.SH,东吴证券,2021,1.28,原文每股收益，未明确注明基本或摊薄定义,1763,28.64,2021-10-12
AP202110111522047600,601966.SH,东吴证券,2022,1.71,原文每股收益，未明确注明基本或摊薄定义,2344,21.55,2021-10-12
AP202110111522047600,601966.SH,东吴证券,2023,1.87,原文每股收益，未明确注明基本或摊薄定义,2562,19.71,2021-10-12
AP202110121522060875,601633.SH,东吴证券,2021,0.87,原文每股收益，未明确注明基本或摊薄定义,8034,63.21,2021-10-12
AP202110121522060875,601633.SH,东吴证券,2022,1.41,原文每股收益，未明确注明基本或摊薄定义,13020,39.00,2021-10-12
AP202110121522060875,601633.SH,东吴证券,2023,1.77,原文每股收益，未明确注明基本或摊薄定义,16295,31.16,2021-10-12
AP202110131522338210,688005.SH,东吴证券,2021,1.88,原文每股收益，未明确注明基本或摊薄定义,842,53.95,2021-10-13
AP202110131522338210,688005.SH,东吴证券,2022,4.16,原文每股收益，未明确注明基本或摊薄定义,1863,24.40,2021-10-13
AP202110131522338210,688005.SH,东吴证券,2023,6.22,原文每股收益，未明确注明基本或摊薄定义,2786,16.31,2021-10-13
AP202110131522372057,000988.SZ,东吴证券,2021,0.97,原文每股收益，未明确注明基本或摊薄定义,976,29.36,2021-10-13
AP202110131522372057,000988.SZ,东吴证券,2022,1.13,原文每股收益，未明确注明基本或摊薄定义,1139,25.15,2021-10-13
AP202110131522372057,000988.SZ,东吴证券,2023,1.30,原文每股收益，未明确注明基本或摊薄定义,1304,21.97,2021-10-13
AP202110141522546533,300124.SZ,东吴证券,2021,1.22,原文每股收益，未明确注明基本或摊薄定义,3210,49.19,2021-10-14
AP202110141522546533,300124.SZ,东吴证券,2022,1.64,原文每股收益，未明确注明基本或摊薄定义,4296,36.76,2021-10-14
AP202110141522546533,300124.SZ,东吴证券,2023,2.16,原文每股收益，未明确注明基本或摊薄定义,5653,27.94,2021-10-14
AP202110151522749323,300919.SZ,东吴证券,2021,1.98,原文每股收益，未明确注明基本或摊薄定义,1129,74.72,2021-10-15
AP202110151522749323,300919.SZ,东吴证券,2022,3.91,原文每股收益，未明确注明基本或摊薄定义,2228,37.86,2021-10-15
AP202110151522749323,300919.SZ,东吴证券,2023,5.91,原文每股收益，未明确注明基本或摊薄定义,3365,25.06,2021-10-15
AP202110151522755065,000063.SZ,东吴证券,2021,1.66,原文每股收益，未明确注明基本或摊薄定义,7639,20.52,2021-10-15
AP202110151522755065,000063.SZ,东吴证券,2022,2.13,原文每股收益，未明确注明基本或摊薄定义,9806,15.99,2021-10-15
AP202110151522755065,000063.SZ,东吴证券,2023,2.68,原文每股收益，未明确注明基本或摊薄定义,12342,12.70,2021-10-15
AP202110151522773715,300896.SZ,东吴证券,2021,4.38,原文每股收益，未明确注明基本或摊薄定义,947,146.29,2021-10-15
AP202110151522773715,300896.SZ,东吴证券,2022,6.34,原文每股收益，未明确注明基本或摊薄定义,1373,100.90,2021-10-15
AP202110151522773715,300896.SZ,东吴证券,2023,9.02,原文每股收益，未明确注明基本或摊薄定义,1952,70.97,2021-10-15
AP202110151522785545,002920.SZ,东吴证券,2021,1.37,原文每股收益，未明确注明基本或摊薄定义,755,66.02,2021-10-15
AP202110151522785545,002920.SZ,东吴证券,2022,1.86,原文每股收益，未明确注明基本或摊薄定义,1025,48.63,2021-10-15
AP202110151522785545,002920.SZ,东吴证券,2023,2.62,原文每股收益，未明确注明基本或摊薄定义,1438,34.52,2021-10-15
AP202110151522803805,300316.SZ,东吴证券,2021,1.33,原文每股收益，未明确注明基本或摊薄定义,1714,53.42,2021-10-15
AP202110151522803805,300316.SZ,东吴证券,2022,1.94,原文每股收益，未明确注明基本或摊薄定义,2492,36.75,2021-10-15
AP202110151522803805,300316.SZ,东吴证券,2023,2.73,原文每股收益，未明确注明基本或摊薄定义,3506,26.12,2021-10-15
AP202110151522898475,600763.SH,东吴证券,2021,2.30,原文每股收益，未明确注明基本或摊薄定义,738,107.13,2021-10-15
AP202110151522898475,600763.SH,东吴证券,2022,3.04,原文每股收益，未明确注明基本或摊薄定义,975,81.10,2021-10-15
AP202110151522898475,600763.SH,东吴证券,2023,4.04,原文每股收益，未明确注明基本或摊薄定义,1295,61.07,2021-10-15
AP202110191523713127,600309.SH,东吴证券,2021,7.94,原文每股收益，未明确注明基本或摊薄定义,24915,13.20,2021-10-19
AP202110191523713127,600309.SH,东吴证券,2022,8.13,原文每股收益，未明确注明基本或摊薄定义,25525,12.88,2021-10-19
AP202110191523713127,600309.SH,东吴证券,2023,8.46,原文每股收益，未明确注明基本或摊薄定义,26550,12.39,2021-10-19
AP202110191523732219,300496.SZ,东吴证券,2021,1.47,原文每股收益，未明确注明基本或摊薄定义,623,80.71,2021-10-19
AP202110191523732219,300496.SZ,东吴证券,2022,1.99,原文每股收益，未明确注明基本或摊薄定义,843,59.62,2021-10-19
AP202110191523732219,300496.SZ,东吴证券,2023,2.62,原文每股收益，未明确注明基本或摊薄定义,1109,45.33,2021-10-19
AP202110201523798202,300760.SZ,东吴证券,2021,6.74,原文每股收益，未明确注明基本或摊薄定义,8198,55.65,2021-10-20
AP202110201523798202,300760.SZ,东吴证券,2022,8.15,原文每股收益，未明确注明基本或摊薄定义,9902,46.08,2021-10-20
AP202110201523798202,300760.SZ,东吴证券,2023,9.79,原文每股收益，未明确注明基本或摊薄定义,11905,38.32,2021-10-20
AP202110221524304869,600887.SH,东吴证券,2021,1.48,原文每股收益，未明确注明基本或摊薄定义,8973,25.88,2021-10-22
AP202110221524304869,600887.SH,东吴证券,2022,1.74,原文每股收益，未明确注明基本或摊薄定义,10604,21.90,2021-10-22
AP202110221524304869,600887.SH,东吴证券,2023,2.03,原文每股收益，未明确注明基本或摊薄定义,12331,18.83,2021-10-22
AP202110221524331006,002837.SZ,东吴证券,2021,0.74,原文每股收益，未明确注明基本或摊薄定义,247,54.29,2021-10-22
AP202110221524331006,002837.SZ,东吴证券,2022,1.00,原文每股收益，未明确注明基本或摊薄定义,334,40.05,2021-10-22
AP202110221524331006,002837.SZ,东吴证券,2023,1.24,原文每股收益，未明确注明基本或摊薄定义,415,32.27,2021-10-22
AP202110231524551586,601689.SH,东吴证券,2021,1.12,原文每股收益，未明确注明基本或摊薄定义,1232,40.53,2021-10-24
AP202110231524551586,601689.SH,东吴证券,2022,1.38,原文每股收益，未明确注明基本或摊薄定义,1523,32.79,2021-10-24
AP202110231524551586,601689.SH,东吴证券,2023,1.97,原文每股收益，未明确注明基本或摊薄定义,2171,23.00,2021-10-24
AP202110241524756169,300782.SZ,东吴证券,2021,6.05,原文每股收益，未明确注明基本或摊薄定义,2018,54.53,2021-10-25
AP202110241524756169,300782.SZ,东吴证券,2022,8.48,原文每股收益，未明确注明基本或摊薄定义,2827,38.93,2021-10-25
AP202110241524756169,300782.SZ,东吴证券,2023,10.83,原文每股收益，未明确注明基本或摊薄定义,3613,30.46,2021-10-25
AP202110241524757477,002648.SZ,东吴证券,2021,3.81,原文每股收益，未明确注明基本或摊薄定义,6547,10.93,2021-10-25
AP202110241524757477,002648.SZ,东吴证券,2022,4.96,原文每股收益，未明确注明基本或摊薄定义,8528,8.39,2021-10-25
AP202110241524757477,002648.SZ,东吴证券,2023,5.89,原文每股收益，未明确注明基本或摊薄定义,10130,7.06,2021-10-25
AP202110261525037988,300015.SZ,东吴证券,2021,0.44,原文每股收益，未明确注明基本或摊薄定义,2358,108.46,2021-10-26
AP202110261525037988,300015.SZ,东吴证券,2022,0.56,原文每股收益，未明确注明基本或摊薄定义,3014,84.86,2021-10-26
AP202110261525037988,300015.SZ,东吴证券,2023,0.73,原文每股收益，未明确注明基本或摊薄定义,3959,64.60,2021-10-26
AP202110261525063514,300316.SZ,东吴证券,2021,1.33,原文每股收益，未明确注明基本或摊薄定义,1714,56.21,2021-10-26
AP202110261525063514,300316.SZ,东吴证券,2022,1.94,原文每股收益，未明确注明基本或摊薄定义,2492,38.68,2021-10-26
AP202110261525063514,300316.SZ,东吴证券,2023,2.73,原文每股收益，未明确注明基本或摊薄定义,3506,27.49,2021-10-26
AP202110261525066607,002837.SZ,东吴证券,2021,0.74,原文每股收益，未明确注明基本或摊薄定义,247,59.56,2021-10-26
AP202110261525066607,002837.SZ,东吴证券,2022,1.00,原文每股收益，未明确注明基本或摊薄定义,334,43.93,2021-10-26
AP202110261525066607,002837.SZ,东吴证券,2023,1.24,原文每股收益，未明确注明基本或摊薄定义,415,35.40,2021-10-26
AP202110261525148215,002812.SZ,东吴证券,2021,2.94,原文每股收益，未明确注明基本或摊薄定义,2496,103.07,2021-10-26
AP202110261525148215,002812.SZ,东吴证券,2022,5.12,原文每股收益，未明确注明基本或摊薄定义,4371,59.24,2021-10-26
AP202110261525148215,002812.SZ,东吴证券,2023,7.02,原文每股收益，未明确注明基本或摊薄定义,6065,43.21,2021-10-26
AP202110261525151530,300144.SZ,东吴证券,2021,0.20,原文每股收益，未明确注明基本或摊薄定义,522,,2021-10-26
AP202110261525151530,300144.SZ,东吴证券,2022,0.48,原文每股收益，未明确注明基本或摊薄定义,1263,,2021-10-26
AP202110261525151530,300144.SZ,东吴证券,2023,0.69,原文每股收益，未明确注明基本或摊薄定义,1809,,2021-10-26
AP202110261525152277,002050.SZ,东吴证券,2021,0.51,原文每股收益，未明确注明基本或摊薄定义,1848,46.83,2021-10-26
AP202110261525152277,002050.SZ,东吴证券,2022,0.67,原文每股收益，未明确注明基本或摊薄定义,2410,35.91,2021-10-26
AP202110261525152277,002050.SZ,东吴证券,2023,0.85,原文每股收益，未明确注明基本或摊薄定义,3063,28.25,2021-10-26
AP202110261525170308,600519.SH,东吴证券,2021,41.41,原文每股收益，未明确注明基本或摊薄定义,52014,44.95,2021-10-26
AP202110261525170308,600519.SH,东吴证券,2022,47.58,原文每股收益，未明确注明基本或摊薄定义,59772,39.11,2021-10-26
AP202110261525170308,600519.SH,东吴证券,2023,54.98,原文每股收益，未明确注明基本或摊薄定义,69070,33.85,2021-10-26
AP202110261525175900,002008.SZ,东吴证券,2021,1.68,原文每股收益，未明确注明基本或摊薄定义,1793,24.51,2021-10-26
AP202110261525175900,002008.SZ,东吴证券,2022,2.05,原文每股收益，未明确注明基本或摊薄定义,2189,20.08,2021-10-26
AP202110261525175900,002008.SZ,东吴证券,2023,2.43,原文每股收益，未明确注明基本或摊薄定义,2590,16.97,2021-10-26
AP202110271525277417,600732.SH,东吴证券,2021,0.17,原文每股收益，未明确注明基本或摊薄定义,,110.07,2021-10-27
AP202110271525277417,600732.SH,东吴证券,2022,0.61,原文每股收益，未明确注明基本或摊薄定义,,31.17,2021-10-27
AP202110271525277417,600732.SH,东吴证券,2023,0.92,原文每股收益，未明确注明基本或摊薄定义,,20.74,2021-10-27
AP202110271525342088,002709.SZ,东吴证券,2021,2.54,原文每股收益，未明确注明基本或摊薄定义,2431,59.00,2021-10-27
AP202110271525342088,002709.SZ,东吴证券,2022,4.67,原文每股收益，未明确注明基本或摊薄定义,4462,32.09,2021-10-27
AP202110271525342088,002709.SZ,东吴证券,2023,5.66,原文每股收益，未明确注明基本或摊薄定义,5404,26.48,2021-10-27
AP202110271525391878,002624.SZ,东吴证券,2021,0.70,原文每股收益，未明确注明基本或摊薄定义,1365,22.97,2021-10-27
AP202110271525391878,002624.SZ,东吴证券,2022,1.17,原文每股收益，未明确注明基本或摊薄定义,2265,13.84,2021-10-27
AP202110271525391878,002624.SZ,东吴证券,2023,1.40,原文每股收益，未明确注明基本或摊薄定义,2720,11.53,2021-10-27
AP202110281525472247,300957.SZ,东吴证券,2021,1.92,原文每股收益，未明确注明基本或摊薄定义,815,114,2021-10-28
AP202110281525472247,300957.SZ,东吴证券,2022,2.70,原文每股收益，未明确注明基本或摊薄定义,1142,82,2021-10-28
AP202110281525472247,300957.SZ,东吴证券,2023,3.63,原文每股收益，未明确注明基本或摊薄定义,1536,61,2021-10-28
AP202110281525488465,000063.SZ,东吴证券,2021,1.66,原文每股收益，未明确注明基本或摊薄定义,7639,20.25,2021-10-28
AP202110281525488465,000063.SZ,东吴证券,2022,2.13,原文每股收益，未明确注明基本或摊薄定义,9806,15.77,2021-10-28
AP202110281525488465,000063.SZ,东吴证券,2023,2.68,原文每股收益，未明确注明基本或摊薄定义,12342,12.53,2021-10-28
AP202110281525505901,300033.SZ,东吴证券,2021,4.38,原文每股收益，未明确注明基本或摊薄定义,2356,27.03,2021-10-28
AP202110281525505901,300033.SZ,东吴证券,2022,5.28,原文每股收益，未明确注明基本或摊薄定义,2836,22.45,2021-10-28
AP202110281525505901,300033.SZ,东吴证券,2023,6.21,原文每股收益，未明确注明基本或摊薄定义,3338,19.08,2021-10-28
AP202110281525510689,688363.SH,东吴证券,2021,1.77,原文每股收益，未明确注明基本或摊薄定义,850,95,2021-10-28
