signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
9,4492,2.953192787772511e-05,1.871736769554211e-05,0.5040071237756011,0.001818669926192949,contaminated_retrospective,etf_execution_next_vwap_10m,0.2953192787772511,0.1871736769554211,index_lead_etf_3m
10,3280,0.0001855368107364757,0.00015918507616452526,0.5298780487804878,0.0022103328007302774,contaminated_retrospective,etf_execution_next_vwap_10m,1.855368107364757,1.5918507616452526,index_lead_etf_3m
1,3398,-0.00198057103721722,-0.0020550861361773127,0.16244849911712772,0.002134105071772748,contaminated_retrospective,etf_execution_next_open_10m_net_base,-19.8057103721722,-20.550861361773126,index_lead_etf_3m
2,4816,-0.001910821025397884,-0.0018499999999999999,0.13600498338870431,0.0018841370541290126,contaminated_retrospective,etf_execution_next_open_10m_net_base,-19.10821025397884,-18.5,index_lead_etf_3m
3,5942,-0.0018567359441029815,-0.0018499999999999999,0.1300908784920902,0.0018417515084057587,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.567359441029815,-18.5,index_lead_etf_3m
4,6205,-0.0018528796583032095,-0.0018499999999999999,0.1298952457695407,0.0018082158149561856,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.528796583032094,-18.5,index_lead_etf_3m
5,6536,-0.0018243654378771762,-0.0018499999999999999,0.1306609547123623,0.001792659274498396,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.24365437877176,-18.5,index_lead_etf_3m
6,6365,-0.0018052418509691215,-0.0018499999999999999,0.1272584446190102,0.0017756112465146029,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.052418509691215,-18.5,index_lead_etf_3m
7,6342,-0.0018342503343425996,-0.0018499999999999999,0.13923052664774518,0.0017756225139042541,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.342503343425996,-18.5,index_lead_etf_3m
8,5661,-0.0018018630176494892,-0.0018499999999999999,0.14061119943472886,0.0018322027230258525,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.01863017649489,-18.5,index_lead_etf_3m
9,4492,-0.0018136536136999142,-0.0018499999999999999,0.14737310774710596,0.0018845284963920276,contaminated_retrospective,etf_execution_next_open_10m_net_base,-18.13653613699914,-18.5,index_lead_etf_3m
10,3280,-0.0016351520182488035,-0.0016360504822904114,0.21067073170731707,0.0022732270366428286,contaminated_retrospective,etf_execution_next_open_10m_net_base,-16.351520182488034,-16.360504822904115,index_lead_etf_3m
1,3398,-0.0026305710372172206,-0.0027050861361773127,0.09564449676280165,0.002134105071772748,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-26.305710372172207,-27.050861361773126,index_lead_etf_3m
2,4816,-0.002560821025397884,-0.0025,0.07745016611295681,0.0018841370541290135,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-25.60821025397884,-25.0,index_lead_etf_3m
3,5942,-0.0025067359441029815,-0.0025,0.07573207674183777,0.001841751508405758,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-25.067359441029815,-25.0,index_lead_etf_3m
4,6205,-0.0025028796583032096,-0.0025,0.06994359387590653,0.0018082158149561852,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-25.028796583032097,-25.0,index_lead_etf_3m
5,6536,-0.0024743654378771764,-0.0025,0.07221542227662178,0.0017926592744983952,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-24.743654378771765,-25.0,index_lead_etf_3m
6,6365,-0.0024552418509691215,-0.0025,0.07399842890809112,0.0017756112465146026,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-24.552418509691215,-25.0,index_lead_etf_3m
7,6342,-0.0024842503343425995,-0.0025,0.07852412488174078,0.0017756225139042541,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-24.842503343425996,-25.0,index_lead_etf_3m
8,5661,-0.0024518630176494894,-0.0025,0.08267090620031796,0.0018322027230258517,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-24.518630176494895,-25.0,index_lead_etf_3m
9,4492,-0.0024636536136999148,-0.0025,0.08682101513802315,0.0018845284963920276,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-24.636536136999148,-25.0,index_lead_etf_3m
10,3280,-0.0022851520182488034,-0.0022860504822904116,0.13932926829268294,0.0022732270366428277,contaminated_retrospective,etf_execution_next_open_10m_net_stress,-22.851520182488034,-22.860504822904115,index_lead_etf_3m
1,3268,-0.00025126958232748775,-0.00021489201924240753,0.44033047735618114,0.00252031852188151,contaminated_retrospective,etf_markout_close_15m,-2.5126958232748775,-2.1489201924240753,index_lead_etf_3m
2,4610,-0.00012651966676142273,0.0,0.45770065075921906,0.0022169431464734413,contaminated_retrospective,etf_markout_close_15m,-1.2651966676142272,0.0,index_lead_etf_3m
3,5730,-4.670080534146934e-05,0.0,0.4607329842931937,0.0021530090918058667,contaminated_retrospective,etf_markout_close_15m,-0.46700805341469337,0.0,index_lead_etf_3m
4,5980,-1.8072345359452078e-05,0.0,0.4797658862876254,0.0021275830180257933,contaminated_retrospective,etf_markout_close_15m,-0.18072345359452077,0.0,index_lead_etf_3m
5,6292,1.8803455646035655e-05,0.0,0.4837889383343929,0.002115231947257463,contaminated_retrospective,etf_markout_close_15m,0.18803455646035655,0.0,index_lead_etf_3m
6,6133,6.74310146640234e-05,0.0,0.49779879341268546,0.0020876541914446696,contaminated_retrospective,etf_markout_close_15m,0.674310146640234,0.0,index_lead_etf_3m
7,6085,4.3261323638370245e-05,0.0,0.485620377978636,0.002077072266613106,contaminated_retrospective,etf_markout_close_15m,0.43261323638370247,0.0,index_lead_etf_3m
8,5456,0.00010268614875441212,0.0,0.48863636363636365,0.0021285733871557956,contaminated_retrospective,etf_markout_close_15m,1.0268614875441213,0.0,index_lead_etf_3m
9,4335,7.410227227907281e-05,0.0,0.49573241061130335,0.002209219298052729,contaminated_retrospective,etf_markout_close_15m,0.7410227227907281,0.0,index_lead_etf_3m
10,3156,0.00029359294442573983,0.00021827162413612378,0.5288339670468948,0.0026651705100038206,contaminated_retrospective,etf_markout_close_15m,2.935929444257398,2.1827162413612378,index_lead_etf_3m
1,3237,-0.00017669955136073351,-0.00020785699438796712,0.45103490886623415,0.0025942084010534125,contaminated_retrospective,etf_execution_next_open_15m,-1.7669955136073352,-2.078569943879671,index_lead_etf_3m
2,4566,-8.279791070751449e-05,0.0,0.4673674989049496,0.0022787994015221443,contaminated_retrospective,etf_execution_next_open_15m,-0.8279791070751449,0.0,index_lead_etf_3m
3,5672,-1.6851548187893142e-05,0.0,0.4742595204513399,0.0022422538510410823,contaminated_retrospective,etf_execution_next_open_15m,-0.16851548187893142,0.0,index_lead_etf_3m
4,5909,1.7503696775478425e-05,0.0,0.48823828058893215,0.0021993610563805863,contaminated_retrospective,etf_execution_next_open_15m,0.17503696775478425,0.0,index_lead_etf_3m
5,6229,2.1781533226154123e-05,0.0,0.48755819553700436,0.0021804692794980523,contaminated_retrospective,etf_execution_next_open_15m,0.21781533226154123,0.0,index_lead_etf_3m
6,6072,5.21032331948841e-05,0.0,0.4935770750988142,0.0021421374838950496,contaminated_retrospective,etf_execution_next_open_15m,0.521032331948841,0.0,index_lead_etf_3m
7,6033,3.434761330791186e-05,0.0,0.4777059506050058,0.002166543719350192,contaminated_retrospective,etf_execution_next_open_15m,0.34347613307911856,0.0,index_lead_etf_3m
8,5402,6.606042103540777e-05,0.0,0.48241392077008516,0.0022001988781981717,contaminated_retrospective,etf_execution_next_open_15m,0.6606042103540777,0.0,index_lead_etf_3m
9,4302,1.5953571308631586e-05,0.0,0.48326359832635984,0.002281782541446087,contaminated_retrospective,etf_execution_next_open_15m,0.15953571308631587,0.0,index_lead_etf_3m
10,3125,0.00022891130825383133,0.0002116402116403293,0.51744,0.002719894992879187,contaminated_retrospective,etf_execution_next_open_15m,2.2891130825383135,2.116402116403293,index_lead_etf_3m
1,3237,-0.00013684737050159997,-0.00016446414788207075,0.47420451034908867,0.002539081200446234,contaminated_retrospective,etf_execution_next_vwap_15m,-1.3684737050159996,-1.6446414788207075,index_lead_etf_3m
2,4566,-3.447946771065647e-05,1.5317273508119733e-05,0.5021901007446342,0.0022301568098879302,contaminated_retrospective,etf_execution_next_vwap_15m,-0.34479467710656475,0.15317273508119733,index_lead_etf_3m
3,5672,5.2008833678632705e-06,2.7075153583466793e-05,0.5068758815232722,0.002193044788724407,contaminated_retrospective,etf_execution_next_vwap_15m,0.0520088336786327,0.27075153583466793,index_lead_etf_3m
4,5909,3.6954645064191975e-05,6.599388122152661e-05,0.5171771873413437,0.002146268804219556,contaminated_retrospective,etf_execution_next_vwap_15m,0.36954645064191977,0.6599388122152661,index_lead_etf_3m
5,6229,3.167323021850531e-05,6.316253367422142e-05,0.5135655803499759,0.002126120135571967,contaminated_retrospective,etf_execution_next_vwap_15m,0.3167323021850531,0.6316253367422142,index_lead_etf_3m
6,6072,4.8417905049334394e-05,9.123457133541901e-05,0.522562582345191,0.0020975915903002334,contaminated_retrospective,etf_execution_next_vwap_15m,0.4841790504933439,0.9123457133541901,index_lead_etf_3m
7,6033,3.833618468439254e-05,6.982181033343693e-06,0.5015746726338471,0.0021098973928525104,contaminated_retrospective,etf_execution_next_vwap_15m,0.38336184684392544,0.06982181033343693,index_lead_etf_3m
8,5402,6.048328833647354e-05,3.295101743905349e-05,0.5066641984450203,0.002154934798105083,contaminated_retrospective,etf_execution_next_vwap_15m,0.6048328833647354,0.32951017439053487,index_lead_etf_3m
9,4302,1.1887270803539886e-05,4.1691613657746096e-05,0.5088331008833101,0.002225897240543569,contaminated_retrospective,etf_execution_next_vwap_15m,0.11887270803539886,0.41691613657746096,index_lead_etf_3m
10,3125,0.00019963073315099468,0.00016085705205481915,0.52768,0.002668336338747835,contaminated_retrospective,etf_execution_next_vwap_15m,1.9963073315099469,1.6085705205481915,index_lead_etf_3m
1,3237,-0.0020266995513607334,-0.002057856994387967,0.19524250849552055,0.002594208401053412,contaminated_retrospective,etf_execution_next_open_15m_net_base,-20.266995513607334,-20.57856994387967,index_lead_etf_3m
2,4566,-0.0019327979107075146,-0.0018499999999999999,0.1677617170389838,0.0022787994015221447,contaminated_retrospective,etf_execution_next_open_15m_net_base,-19.327979107075144,-18.5,index_lead_etf_3m
3,5672,-0.0018668515481878932,-0.0018499999999999999,0.17348377997179126,0.002242253851041082,contaminated_retrospective,etf_execution_next_open_15m_net_base,-18.66851548187893,-18.5,index_lead_etf_3m
4,5909,-0.0018324963032245217,-0.0018499999999999999,0.16787950583855135,0.0021993610563805863,contaminated_retrospective,etf_execution_next_open_15m_net_base,-18.32496303224522,-18.5,index_lead_etf_3m
5,6229,-0.0018282184667738459,-0.0018499999999999999,0.1700112377588698,0.0021804692794980523,contaminated_retrospective,etf_execution_next_open_15m_net_base,-18.28218466773846,-18.5,index_lead_etf_3m
6,6072,-0.001797896766805116,-0.0018499999999999999,0.17094861660079053,0.00214213748389505,contaminated_retrospective,etf_execution_next_open_15m_net_base,-17.97896766805116,-18.5,index_lead_etf_3m
7,6033,-0.0018156523866920881,-0.0018499999999999999,0.17652909000497266,0.0021665437193501926,contaminated_retrospective,etf_execution_next_open_15m_net_base,-18.15652386692088,-18.5,index_lead_etf_3m
8,5402,-0.0017839395789645924,-0.0018499999999999999,0.1780821917808219,0.0022001988781981717,contaminated_retrospective,etf_execution_next_open_15m_net_base,-17.839395789645923,-18.5,index_lead_etf_3m
9,4302,-0.0018340464286913684,-0.0018499999999999999,0.18084611808461182,0.0022817825414460867,contaminated_retrospective,etf_execution_next_open_15m_net_base,-18.340464286913683,-18.5,index_lead_etf_3m
10,3125,-0.0016210886917461687,-0.0016383597883596706,0.25888,0.002719894992879187,contaminated_retrospective,etf_execution_next_open_15m_net_base,-16.210886917461686,-16.383597883596707,index_lead_etf_3m
1,3237,-0.0026766995513607334,-0.002707856994387967,0.13283904850169911,0.002594208401053413,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-26.766995513607334,-27.07856994387967,index_lead_etf_3m
2,4566,-0.0025827979107075146,-0.0025,0.10840998685939553,0.0022787994015221434,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-25.827979107075144,-25.0,index_lead_etf_3m
3,5672,-0.002516851548187893,-0.0025,0.10860366713681241,0.0022422538510410814,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-25.16851548187893,-25.0,index_lead_etf_3m
4,5909,-0.0024824963032245217,-0.0025,0.10932475884244373,0.0021993610563805863,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.82496303224522,-25.0,index_lead_etf_3m
5,6229,-0.002478218466773846,-0.0025,0.10033713276609407,0.0021804692794980527,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.78218466773846,-25.0,index_lead_etf_3m
6,6072,-0.002447896766805116,-0.0025,0.10886034255599474,0.00214213748389505,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.478967668051162,-25.0,index_lead_etf_3m
7,6033,-0.002465652386692088,-0.0025,0.11171887949610476,0.0021665437193501926,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.65652386692088,-25.0,index_lead_etf_3m
8,5402,-0.0024339395789645924,-0.0025,0.11292114031840059,0.002200198878198172,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.339395789645923,-25.0,index_lead_etf_3m
9,4302,-0.0024840464286913686,-0.0025,0.11668991166899116,0.002281782541446087,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-24.840464286913686,-25.0,index_lead_etf_3m
10,3125,-0.0022710886917461687,-0.0022883597883596707,0.18016,0.0027198949928791865,contaminated_retrospective,etf_execution_next_open_15m_net_stress,-22.710886917461686,-22.883597883596707,index_lead_etf_3m
1,16149,-9.456593844605401e-05,0.0,0.3257786859867484,0.0006499998645511904,development,etf_markout_close_1m,-0.9456593844605401,0.0,top50_leader_lead_etf_3m
2,16192,-5.630277886730508e-05,0.0,0.3349802371541502,0.0005561405007374821,development,etf_markout_close_1m,-0.5630277886730508,0.0,top50_leader_lead_etf_3m
3,16200,-4.756138165235829e-05,0.0,0.3380246913580247,0.0005273278378348512,development,etf_markout_close_1m,-0.4756138165235829,0.0,top50_leader_lead_etf_3m
4,16244,-2.5721478203624096e-05,0.0,0.3472666830829845,0.0005131937541025803,development,etf_markout_close_1m,-0.25721478203624093,0.0,top50_leader_lead_etf_3m
5,16236,-9.274953309465539e-06,0.0,0.36425227888642525,0.0005009669234365457,development,etf_markout_close_1m,-0.09274953309465539,0.0,top50_leader_lead_etf_3m
6,16235,1.5705983654723443e-06,0.0,0.3794271635355713,0.0005172760189464774,development,etf_markout_close_1m,0.015705983654723442,0.0,top50_leader_lead_etf_3m
7,16234,2.7587884815704973e-05,0.0,0.39959344585437967,0.0005175935900741395,development,etf_markout_close_1m,0.2758788481570497,0.0,top50_leader_lead_etf_3m
8,16242,3.819652626993305e-05,0.0,0.413434306119936,0.0005289764305842876,development,etf_markout_close_1m,0.3819652626993305,0.0,top50_leader_lead_etf_3m
9,16233,6.550340572293946e-05,0.0,0.4451426107312265,0.0005575104493094047,development,etf_markout_close_1m,0.6550340572293946,0.0,top50_leader_lead_etf_3m
10,16203,9.733824246429938e-05,0.0,0.46781460223415416,0.0006909945424485915,development,etf_markout_close_1m,0.9733824246429938,0.0,top50_leader_lead_etf_3m
1,16015,-4.9226561860356336e-05,0.0,0.39750234155479236,0.0009060357669310976,development,etf_execution_next_open_1m,-0.4922656186035634,0.0,top50_leader_lead_etf_3m
2,16072,-2.3917250752213625e-05,0.0,0.39528372324539574,0.0007618760154049028,development,etf_execution_next_open_1m,-0.23917250752213626,0.0,top50_leader_lead_etf_3m
3,16060,-2.7054550704797328e-05,0.0,0.39215442092154423,0.0007267056370725122,development,etf_execution_next_open_1m,-0.27054550704797325,0.0,top50_leader_lead_etf_3m
4,16115,-1.5902662476801292e-05,0.0,0.3947254111076637,0.000699749857920764,development,etf_execution_next_open_1m,-0.15902662476801294,0.0,top50_leader_lead_etf_3m
5,16096,3.5207889733103795e-06,0.0,0.4047589463220676,0.0006947086128678363,development,etf_execution_next_open_1m,0.03520788973310379,0.0,top50_leader_lead_etf_3m
6,16096,-1.175010255356307e-06,0.0,0.40593936381709744,0.00069949255347167,development,etf_execution_next_open_1m,-0.011750102553563069,0.0,top50_leader_lead_etf_3m
7,16108,1.1382094957824434e-05,0.0,0.41097591259001737,0.0007087942246666273,development,etf_execution_next_open_1m,0.11382094957824435,0.0,top50_leader_lead_etf_3m
8,16088,1.0018478706630135e-05,0.0,0.41341372451516656,0.0007343890316801513,development,etf_execution_next_open_1m,0.10018478706630135,0.0,top50_leader_lead_etf_3m
