period,cost,left,right,fit_origin,window_start,window_end,days,end_censored,accepted_feature,primary_policy,no_factor_policy,left_window_return,right_window_return,window_return_gap,annual_arithmetic_contribution,left_start_shares,right_start_shares
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09735036349684023,0.09727033396302787,8.002953381236466e-05,1.085357367681054e-05,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.019086443852680324,0.019098830653456966,-1.238680077664256e-05,-1.875286631222293e-06,30900,31200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.008790427302775017,0.00879619511542895,-5.767812653934001e-06,-9.103755005995232e-07,21300,21500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.012294026360494481,-0.012311864267270933,1.783790677645225e-05,2.4981282023456312e-06,21300,21500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03242076109811598,0.03233345508899599,8.730600911999176e-05,1.2862794340197388e-05,26900,27200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.021017349595891188,-0.021028951662624862,1.1602066733673588e-05,1.4911818615339219e-06,31400,31600
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.004886726834045785,0.0048947565865484766,-8.029752502691778e-06,-1.3485394227717247e-06,37600,38000
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.03239958794755382,-0.03246179289257378,6.220494501996132e-05,9.315352386357803e-06,26500,26800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.026313225995687306,0.05042291086851347,-0.024109684872826165,-0.00349562604880198,22900,23100
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.016354982157520515,-0.004335655026185381,-0.012019327131335134,-0.0018379782503922981,22700,23400
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,-0.008195069084717899,0.0044440226658766235,-0.012639091750594522,-0.0020052386654006425,24900,26000
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.012006938599831485,-0.010337254194145995,-0.0016696844056854898,-0.0002608631358635385,0,15800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014840757301063379,-0.014911436769731723,7.067946866834429e-05,1.0558898281587185e-05,13900,15800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005053023624577491,-0.005065443796513747,1.2420171936255997e-05,1.8435158365610726e-06,24000,25500
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0025564499999999324,0.0025564499999999324,0.0,0.0,0,0
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.04504700997135913,-0.04504700997135913,0.0,0.0,41400,41400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004829518724440152,0.013533971819231327,-0.01836349054367148,-0.0027524254177744368,36200,36200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,-0.04060962697610049,0.04060962697610049,0.006097239115395578,0,13600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.03992713780677892,-0.03992713780677892,-0.005863812612871184,0,19200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.010450904853884335,-0.010450904853884335,-0.0016383305740277304,0,35400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.07909557443227788,-0.07909557443227788,-0.011437854338159716,0,42000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03346687111939528,0.050344742087748307,-0.016877870968353026,-0.002527149624632539,0,33900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00517419483870829,0.005178130193370878,-3.935354662587542e-06,-7.319698432076425e-07,13600,15300
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010138907781227613,-0.010175028235420491,3.612045419287835e-05,4.995265821475234e-06,22300,25200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02412738589189667,0.024214224707982845,-8.68388160861766e-05,-1.29891144195456e-05,22300,25200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.024938262593094507,0.024904262435100577,3.400015799392975e-05,4.9387533556506114e-06,22300,25200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.05553170456324841,0.055456645785596725,7.505877765168201e-05,1.0835212244477284e-05,26500,29800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.0033022614784545823,-0.0032905329445174214,-1.172853393716089e-05,-1.7075074876726552e-06,26500,29800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01729513775764635,-0.01731327705620922,1.813929856286922e-05,2.5723467254072262e-06,19700,22200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.0073575897352213815,-0.007367744797066367,1.015506184498527e-05,1.3918348197539776e-06,14900,16800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.0151711048920391,-0.015185481664846567,1.4376772807467297e-05,2.0787375282448737e-06,14900,16800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.038568390572573996,0.038606300566636165,-3.790999406216855e-05,-5.537265027242529e-06,26800,30200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.029047837695191148,-0.029066715401245058,1.887770605391026e-05,2.8979628394617537e-06,22500,25300
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.022131088986265812,-0.022082281081265198,-4.880790500061405e-05,-7.389621207850714e-06,36300,40900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.007098323890996405,-0.007116326879586521,1.800298859011562e-05,2.5135400476721184e-06,19400,21900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.010418760652288972,0.010425143140350812,-6.382488061840164e-06,-9.793900545352168e-07,19400,21900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.01332539259542298,-0.013333301868226122,7.909272803141576e-06,1.1266923753950103e-06,24500,27600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.01147059797259753,0.011461843777868852,8.754194728677334e-06,1.2923286843855662e-06,34100,38400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,-0.010116729928560275,-0.010116056539783758,-6.733887765175695e-07,-1.351615160083255e-07,39900,44900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.037296734022294165,-0.03737968732003161,8.295329773744253e-05,1.2387600237220347e-05,30200,34000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.013883496954644636,-0.013896473773284623,1.2976818639987009e-05,1.919059791888251e-06,31200,35200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03541529315487635,-0.03548652965397636,7.123649910001362e-05,1.0370747551418654e-05,25300,28500
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.03591655742423816,-0.03599910482709956,8.254740286139928e-05,1.2445660977605799e-05,13500,15300
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.0414717897137582,0.04152991729768729,-5.8127583929090676e-05,-8.402018252330127e-06,20500,23100
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.03683058718126753,0.03691357348517221,-8.298630390468631e-05,-1.2138013936426796e-05,21200,23900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.03852059181981782,-0.0386025010555171,8.190923569928454e-05,1.2439607584136775e-05,27300,30800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004603243311498528,-0.022449844817735265,0.017846601506236737,0.002648611264778718,36200,40800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,0.0,-0.04014895649674388,0.04014895649674388,0.005975331323227739,0,33900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,-0.010328936757846074,0.010328936757846074,0.001452593282394284,0,37800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.008125065339847248,-0.008125065339847248,-0.0012326166467502733,0,27400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.01787690631996841,-0.01787690631996841,-0.002689468330678142,0,18600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.024901318531502126,-0.024901318531502126,-0.003714723945008278,0,39700
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,-0.009005244376914523,0.009005244376914523,0.0012604727538984423,0,49100
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.002322303044674845,-0.002322303044674845,-0.0003903531607548991,0,31500
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.028589147406831272,-0.024452749209100344,-0.004136398197730928,-0.0006294859061300607,0,39600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.029983703523100425,-0.029959992614094433,-2.371090900599171e-05,-3.5619510716274833e-06,39800,43800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.002213709243711559,0.0009587764402743115,-0.0031724856839858706,-0.0005289930131492083,33500,36900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.053112975924599404,-0.053112975924599404,-0.00782526869833405,0,36900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,-0.041900273065699656,0.041900273065699656,0.006335308887396758,0,30800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,-0.02560865396350187,0.02560865396350187,0.0037981828341162784,0,39500
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,-0.023128782669856407,0.023128782669856407,0.0034255592690674457,0,39500
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,-0.026697351935993874,0.026697351935993874,0.003994351157827093,0,38400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,-0.033481483374458776,0.033481483374458776,0.004956740964660228,0,48000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,-0.02827537398376312,0.02827537398376312,0.0041869538982362165,0,35400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.0595468456273065,-0.0595468456273065,-0.008672419662136787,0,35400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,-0.021136502176249627,0.021136502176249627,0.0031215545015309087,0,30000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.04459174138467481,-0.04459174138467481,-0.006588276613902781,0,50600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,-0.019638503967480903,0.019638503967480903,0.002922399028607432,0,36400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,-0.032815484805537865,0.032815484805537865,0.004945442158994167,0,41900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,-0.002408177670516709,0.002408177670516709,0.00024309487958605938,0,50200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,-0.0380977089033393,0.0380977089033393,0.005728214117678667,0,42600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.20897088004999675,-0.20897088004999675,-0.02918299867649229,0,50400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.000585157085406518,0.00023722131344405817,-0.0008223783988505762,-0.00012289863875240543,0,15600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.0023573904738782847,-0.002309983840395935,-4.740663348234975e-05,-7.082745463039208e-06,7500,8700
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.03167056350332964,-0.031677265840751256,6.702337421615745e-06,9.91913785525895e-07,20800,24100
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018023525272459873,0.01803804184017066,-1.4516567710787243e-05,-2.182930142515006e-06,31100,36000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.004640619986836958,0.004679896210130208,-3.927622329324976e-05,-5.8590908975862136e-06,25900,30000
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.03712213225888372,-0.03716622676958714,4.409451070341852e-05,6.187131427507629e-06,32100,37200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.0026072889072712435,0.011250234286478866,-0.008642945379207623,-0.0012807412891721436,32100,37200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.0065920165657313845,-0.0065920165657313845,-0.0010191788278022418,0,18100
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.03356623889508792,-0.03356623889508792,-0.004973958773314627,0,48900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.024478282454754696,-0.024478282454754696,-0.003664991348526033,0,48900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09727033396302787,0.0966734579767734,0.0005968759862544637,8.088845047797685e-05,0,48900
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.019098830653456966,0.01907015098205811,2.8679671398856854e-05,4.3291591487588556e-06,31200,38800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.00879619511542895,0.008783981094487636,1.221402094131463e-05,1.9277877158301194e-06,21500,26700
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.012311864267270933,-0.01229848823883739,-1.3376028433542686e-05,-1.935457965736879e-06,21500,26700
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03233345508899599,0.03233765535750588,-4.200268509890748e-06,-6.046020984922721e-07,27200,33800
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.021028951662624862,-0.021012752137073543,-1.6199525551319205e-05,-2.281879102395951e-06,31600,39300
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.0048947565865484766,0.004887379732187336,7.376854361140772e-06,1.0862803828971462e-06,38000,47200
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.03246179289257378,-0.03246362539129577,1.832498721987541e-06,1.9498600772827876e-07,26800,33300
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.05042291086851347,0.050377181791202874,4.572907731059672e-05,6.5726660495842416e-06,23100,28700
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.004335655026185381,-0.0043463671060216535,1.0712079836272537e-05,1.434761793350015e-06,23400,29100
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,0.0044440226658766235,0.004439659798254114,4.36286762250937e-06,8.291864377710247e-07,26000,32400
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.010337254194145995,-0.010312116640750602,-2.5137553395393475e-05,-3.4221178309552252e-06,15800,19600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014911436769731723,-0.01494709819588369,3.566142615196721e-05,5.202715466065558e-06,15800,19600
main,STRESS,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005065443796513747,-0.005063897549321461,-1.546247192285577e-06,-2.2950722157938226e-07,25500,31700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0025564499999999324,0.0025564499999999324,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.04504700997135913,-0.04504700997135913,0.0,0.0,41400,41400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004829518724440152,0.013533971819231327,-0.01836349054367148,-0.0027524254177744368,36200,36200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,-0.04060962697610049,0.04060962697610049,0.006097239115395578,0,13600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.03992713780677892,-0.03992713780677892,-0.005863812612871184,0,19200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.010450904853884335,-0.010450904853884335,-0.0016383305740277304,0,35400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.07909557443227788,-0.07909557443227788,-0.011437854338159716,0,42000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03346687111939528,0.050344742087748307,-0.016877870968353026,-0.002527149624632539,0,33900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00517419483870829,0.005178130193370878,-3.935354662587542e-06,-7.319698432076425e-07,13600,15300
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010138907781227613,-0.010175028235420491,3.612045419287835e-05,4.995265821475234e-06,22300,25200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02412738589189667,0.024214224707982845,-8.68388160861766e-05,-1.29891144195456e-05,22300,25200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.024938262593094507,0.024904262435100577,3.400015799392975e-05,4.9387533556506114e-06,22300,25200
